season,player,pfr_id,tm,age,pos,g,gs,tgt,rec,yds,td,x1d,ybc,ybc_r,yac,yac_r,adot,brk_tkl,rec_br,drop,drop_percent,int,rat,loaded
2024,Will Shipley,ShipWi00,PHI,22.0,RB,16.0,1.0,4.0,4.0,35.0,,2.0,7.0,1.8,28.0,7.0,1.8,0.0,,0.0,0.0,0.0,103.1,2025-08-04
2024,Ben Sims,SimsBe00,GB,24.0,TE,17.0,5.0,5.0,4.0,42.0,,1.0,26.0,6.5,16.0,4.0,8.0,0.0,,0.0,0.0,0.0,101.7,2025-08-04
2024,Deven Thompkins,ThomDe07,CAR,25.0,WR,7.0,0.0,4.0,4.0,20.0,,2.0,-8.0,-2.0,28.0,7.0,-2.0,0.0,,0.0,0.0,0.0,87.5,2025-08-04
2024,Tyquan Thornton,ThorTy00,NE,24.0,WR,6.0,1.0,8.0,4.0,47.0,,2.0,23.0,5.8,24.0,6.0,15.8,1.0,4.0,0.0,0.0,1.0,28.6,2025-08-04
2024,Alex Bachman,BachAl00,LV,28.0,WR,6.0,1.0,3.0,3.0,31.0,,2.0,21.0,7.0,10.0,3.3,7.0,0.0,,0.0,0.0,0.0,109.7,2025-08-04
2024,Tyler Badie,BadiTy00,DEN,24.0,RB,3.0,0.0,3.0,3.0,-2.0,,0.0,-6.0,-2.0,4.0,1.3,-2.0,0.0,,0.0,0.0,0.0,79.2,2025-08-04
2024,David Bell,BellDa02,CLE,24.0,WR,1.0,0.0,3.0,3.0,27.0,,1.0,19.0,6.3,8.0,2.7,6.3,0.0,,0.0,0.0,0.0,104.2,2025-08-04
2024,Jonathon Brooks,BrooJo02,CAR,21.0,RB,3.0,1.0,3.0,3.0,23.0,,2.0,-8.0,-2.7,31.0,10.3,-2.7,0.0,,0.0,0.0,0.0,98.6,2025-08-04
2024,Dan Chisena,ChisDa00,CAR,27.0,WR,6.0,0.0,4.0,3.0,37.0,,2.0,28.0,9.3,9.0,3.0,7.5,0.0,,0.0,0.0,0.0,103.1,2025-08-04
2024,Tanner Conner,ConnTa00,MIA,26.0,TE,8.0,1.0,4.0,3.0,16.0,,1.0,11.0,3.7,5.0,1.7,11.5,0.0,,0.0,0.0,0.0,81.2,2025-08-04
2024,Malachi Corley,CorlMa00,NYJ,22.0,WR,9.0,1.0,6.0,3.0,16.0,,1.0,11.0,3.7,5.0,1.7,8.3,0.0,,0.0,0.0,0.0,56.2,2025-08-04
2024,DeeJay Dallas,DallDe00,ARI,26.0,RB,17.0,0.0,3.0,3.0,11.0,,1.0,-9.0,-3.0,20.0,6.7,-3.0,0.0,,0.0,0.0,0.0,121.5,2025-08-04
2024,Josiah Deguara,DeguJo00,JAX,27.0,TE,15.0,0.0,3.0,3.0,14.0,,0.0,2.0,0.7,12.0,4.0,0.7,0.0,,0.0,0.0,0.0,86.1,2025-08-04
2024,Gus Edwards,EdwaGu00,LAC,29.0,RB,11.0,6.0,5.0,3.0,6.0,,0.0,-5.0,-1.7,11.0,3.7,-3.0,0.0,,0.0,0.0,0.0,64.6,2025-08-04
2024,Clyde Edwards-Helaire,EdwaCl00,NO,25.0,RB,2.0,0.0,5.0,3.0,24.0,,1.0,-11.0,-3.7,35.0,11.7,-0.8,1.0,3.0,1.0,0.2,0.0,72.1,2025-08-04
2024,DWayne Eskridge,EskrDW00,MIA,27.0,WR,6.0,0.0,3.0,3.0,44.0,,2.0,15.0,5.0,29.0,9.7,5.0,0.0,,0.0,0.0,0.0,118.7,2025-08-04
2024,Hassan Haskins,HaskHa00,LAC,25.0,RB,17.0,0.0,3.0,3.0,49.0,,2.0,7.0,2.3,42.0,14.0,2.3,0.0,,0.0,0.0,0.0,158.3,2025-08-04
2024,Dallin Holker,HolkDa00,NO,24.0,TE,12.0,2.0,4.0,3.0,21.0,,1.0,8.0,2.7,13.0,4.3,9.0,0.0,,0.0,0.0,0.0,86.5,2025-08-04
2024,Travis Homer,HomeTr00,CHI,26.0,RB,10.0,0.0,3.0,3.0,11.0,,0.0,1.0,0.3,10.0,3.3,0.3,0.0,,0.0,0.0,0.0,81.9,2025-08-04
2024,Trenton Irwin,IrwiTr00,CIN,29.0,WR,7.0,2.0,10.0,3.0,15.0,,1.0,11.0,3.7,4.0,1.3,6.2,0.0,,1.0,0.1,0.0,39.6,2025-08-04
2024,Tim Jones,JoneTi00,JAX,26.0,WR,17.0,0.0,5.0,3.0,41.0,,3.0,24.0,8.0,17.0,5.7,8.0,0.0,,0.0,0.0,0.0,86.2,2025-08-04
2024,Chris Manhertz,ManhCh00,NYG,32.0,TE,17.0,11.0,4.0,3.0,30.0,,2.0,11.0,3.7,19.0,6.3,3.8,0.0,,0.0,0.0,0.0,135.4,2025-08-04
2024,Terrace Marshall,MarsTe00,LV,24.0,WR,7.0,1.0,6.0,3.0,41.0,,1.0,37.0,12.3,4.0,1.3,8.7,0.0,,0.0,0.0,0.0,72.2,2025-08-04
2024,Kenny McIntosh,McInKe00,SEA,24.0,RB,17.0,0.0,4.0,3.0,22.0,,1.0,5.0,1.7,17.0,5.7,1.3,0.0,,0.0,0.0,0.0,87.5,2025-08-04
2024,James Proche,ProcJa00,CLE,28.0,WR,9.0,0.0,3.0,3.0,21.0,,1.0,17.0,5.7,4.0,1.3,5.7,1.0,3.0,0.0,0.0,0.0,95.8,2025-08-04
2024,Craig Reynolds,ReynCr00,DET,28.0,RB,17.0,0.0,5.0,3.0,40.0,,2.0,-2.0,-0.7,42.0,14.0,-2.0,0.0,,0.0,0.0,1.0,45.8,2025-08-04
2024,Patrick Ricard,RicaPa00,BAL,30.0,FB,17.0,6.0,5.0,3.0,22.0,,1.0,4.0,1.3,18.0,6.0,1.2,0.0,,1.0,0.2,0.0,110.0,2025-08-04
2024,Allen Robinson,RobiAl02,DET,31.0,WR,12.0,0.0,7.0,3.0,30.0,,3.0,26.0,8.7,4.0,1.3,7.3,0.0,,1.0,0.14300000000000002,0.0,55.7,2025-08-04
2024,Patrick Taylor,TaylPa01,SF,26.0,RB,13.0,1.0,11.0,3.0,25.0,,2.0,6.0,2.0,19.0,6.3,3.1,0.0,,2.0,0.182,0.0,39.6,2025-08-04
2024,Ian Thomas,ThomIa00,CAR,28.0,TE,5.0,2.0,6.0,3.0,7.0,,1.0,1.0,0.3,6.0,2.0,4.2,0.0,,1.0,0.16699999999999998,1.0,16.7,2025-08-04
2024,Jamari Thrash,ThraJa01,CLE,24.0,WR,9.0,0.0,7.0,3.0,22.0,,2.0,8.0,2.7,14.0,4.7,7.3,0.0,,2.0,0.28600000000000003,0.0,50.9,2025-08-04
2024,Sione Vaki,VakiSi00,DET,23.0,RB,16.0,0.0,3.0,3.0,37.0,,2.0,17.0,5.7,20.0,6.7,5.7,0.0,,0.0,0.0,0.0,118.1,2025-08-04
2024,Deuce Vaughn,VaugDe00,DAL,23.0,RB,7.0,0.0,5.0,3.0,18.0,,0.0,5.0,1.7,13.0,4.3,0.0,1.0,3.0,0.0,0.0,0.0,67.1,2025-08-04
2024,Jeff Wilson,WilsJe01,MIA,29.0,RB,9.0,0.0,3.0,3.0,19.0,,0.0,0.0,0.0,19.0,6.3,0.0,0.0,,0.0,0.0,0.0,93.1,2025-08-04
2024,Jaylen Wright,WrigJa04,MIA,21.0,RB,15.0,1.0,6.0,3.0,8.0,,1.0,0.0,0.0,8.0,2.7,-1.0,1.0,3.0,1.0,0.16699999999999998,0.0,56.2,2025-08-04
2024,Jaheim Bell,BellJa00,NE,23.0,TE,15.0,0.0,3.0,2.0,20.0,,1.0,15.0,7.5,5.0,2.5,7.7,0.0,,0.0,0.0,0.0,85.4,2025-08-04
2024,Ronnie Bell,BellRo01,SF,24.0,WR,9.0,0.0,6.0,2.0,22.0,,2.0,20.0,10.0,2.0,1.0,10.8,0.0,,2.0,0.33299999999999996,1.0,5.6,2025-08-04
2024,Julius Chestnut,ChesJu00,TEN,24.0,RB,17.0,0.0,3.0,2.0,11.0,,0.0,-3.0,-1.5,14.0,7.0,0.3,0.0,,0.0,0.0,1.0,33.3,2025-08-04
2024,Grant Dubose,DuboGr00,MIA,23.0,WR,3.0,0.0,4.0,2.0,11.0,,1.0,8.0,4.0,3.0,1.5,11.8,0.0,,0.0,0.0,1.0,16.7,2025-08-04
2024,Ashton Dulin,DuliAs00,IND,27.0,WR,15.0,2.0,8.0,2.0,67.0,,2.0,24.0,12.0,43.0,21.5,19.3,1.0,2.0,1.0,0.125,1.0,62.0,2025-08-04
2024,Isaiah Hodgins,HodgIs00,NYG,26.0,WR,3.0,0.0,2.0,2.0,12.0,,0.0,11.0,5.5,1.0,0.5,5.5,0.0,,0.0,0.0,0.0,91.7,2025-08-04
2024,Brevin Jordan,JordBr00,HOU,24.0,TE,2.0,1.0,3.0,2.0,7.0,,1.0,4.0,2.0,3.0,1.5,0.3,0.0,,0.0,0.0,0.0,70.1,2025-08-04
2024,Mason Kinsey,KinsMa00,TEN,26.0,WR,6.0,0.0,2.0,2.0,17.0,,1.0,17.0,8.5,0.0,0.0,8.5,0.0,,0.0,0.0,0.0,102.1,2025-08-04
2024,Dameon Pierce,PierDa01,HOU,24.0,RB,11.0,0.0,4.0,2.0,2.0,,0.0,-3.0,-1.5,5.0,2.5,-1.3,1.0,2.0,0.0,0.0,0.0,56.2,2025-08-04
2024,Nikko Remigio,RemiNi00,KC,25.0,WR,5.0,1.0,6.0,2.0,48.0,,2.0,34.0,17.0,14.0,7.0,10.7,0.0,,1.0,0.16699999999999998,0.0,63.2,2025-08-04
2024,Xavier Smith,SmitXa00,LA,27.0,WR,15.0,0.0,2.0,2.0,6.0,,1.0,1.0,0.5,5.0,2.5,0.5,0.0,,0.0,0.0,0.0,79.2,2025-08-04
2024,Jack Stoll,StolJa00,PHI,26.0,TE,7.0,2.0,3.0,2.0,10.0,,0.0,8.0,4.0,2.0,1.0,4.0,0.0,,0.0,0.0,0.0,71.5,2025-08-04
2024,JJ Taylor,TaylJJ01,HOU,26.0,RB,5.0,0.0,3.0,2.0,0.0,,0.0,-1.0,-0.5,1.0,0.5,-2.0,0.0,,1.0,0.33299999999999996,0.0,70.1,2025-08-04
2024,Eric Tomlinson,TomlEr01,LAC,32.0,TE,9.0,1.0,4.0,2.0,9.0,,0.0,-3.0,-1.5,12.0,6.0,2.0,1.0,2.0,1.0,0.25,0.0,56.2,2025-08-04
2024,Austin Trammell,TramAu00,JAX,26.0,WR,1.0,0.0,3.0,2.0,40.0,,2.0,31.0,15.5,9.0,4.5,14.7,0.0,,0.0,0.0,0.0,109.7,2025-08-04
2024,Cody White,WhitCo05,SEA,26.0,WR,4.0,0.0,3.0,2.0,44.0,,2.0,31.0,15.5,13.0,6.5,13.3,0.0,,0.0,0.0,0.0,109.7,2025-08-04
2024,Kristian Wilkerson,WilkKr00,LV,27.0,WR,3.0,0.0,3.0,2.0,18.0,,2.0,7.0,3.5,11.0,5.5,5.3,0.0,,0.0,0.0,0.0,122.2,2025-08-04
2024,Isaiah Williams,WillIs03,DET,23.0,WR,2.0,0.0,3.0,2.0,6.0,,0.0,-1.0,-0.5,7.0,3.5,5.0,2.0,1.0,0.0,0.0,0.0,70.1,2025-08-04
2024,Javon Baker,BakeJa00,NE,22.0,WR,11.0,1.0,4.0,1.0,12.0,,1.0,12.0,12.0,0.0,0.0,12.5,0.0,,0.0,0.0,0.0,39.6,2025-08-04
2024,Chris Blair,BlaiCh00,ATL,27.0,WR,4.0,0.0,2.0,1.0,17.0,,1.0,17.0,17.0,0.0,0.0,18.5,0.0,,0.0,0.0,1.0,39.6,2025-08-04
2024,Mike Boone,BoonMi00,CAR,29.0,RB,6.0,0.0,3.0,1.0,-2.0,,0.0,-4.0,-4.0,2.0,2.0,-4.7,0.0,,1.0,0.33299999999999996,0.0,42.4,2025-08-04
2024,Mike Caliendo,CaliMi00,KC,27.0,OL,17.0,3.0,1.0,1.0,5.0,,1.0,2.0,2.0,3.0,3.0,2.0,0.0,,0.0,0.0,0.0,87.5,2025-08-04
2024,Robbie Chosen,AndeRo04,MIA,31.0,WR,2.0,0.0,4.0,1.0,5.0,,0.0,4.0,4.0,1.0,1.0,11.8,0.0,,0.0,0.0,1.0,0.0,2025-08-04
2024,Chris Collier,CollCh01,LV,24.0,RB,3.0,0.0,2.0,1.0,-4.0,,0.0,-5.0,-5.0,1.0,1.0,-2.5,0.0,,0.0,0.0,0.0,56.2,2025-08-04
2024,Dalvin Cook,CookDa01,DAL,29.0,RB,2.0,0.0,1.0,1.0,10.0,,1.0,3.0,3.0,7.0,7.0,3.0,0.0,,0.0,0.0,0.0,108.3,2025-08-04
2024,Jaelon Darden,DardJa00,CLE,25.0,WR,7.0,1.0,1.0,1.0,6.0,,1.0,-3.0,-3.0,9.0,9.0,-3.0,0.0,,0.0,0.0,0.0,91.7,2025-08-04
2024,Zach Davidson,DaviZa00,BUF,26.0,TE,2.0,0.0,2.0,1.0,5.0,,0.0,3.0,3.0,2.0,2.0,1.5,0.0,,0.0,0.0,0.0,56.2,2025-08-04
2024,Divine Deablo,DeabDi00,LV,26.0,LLB,14.0,14.0,1.0,1.0,34.0,,1.0,4.0,4.0,30.0,30.0,4.0,0.0,,0.0,0.0,0.0,118.7,2025-08-04
2024,Ross Dwelley,DwelRo00,ATL,29.0,TE,17.0,0.0,1.0,1.0,5.0,,0.0,1.0,1.0,4.0,4.0,1.0,0.0,,0.0,0.0,0.0,87.5,2025-08-04
2024,John FitzPatrick,FitzJo00,GB,24.0,TE,9.0,0.0,1.0,1.0,2.0,,0.0,2.0,2.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,79.2,2025-08-04
2024,Jody Fortson,FortJo01,KC,29.0,TE,3.0,0.0,3.0,1.0,5.0,,1.0,3.0,3.0,2.0,2.0,1.3,0.0,,0.0,0.0,1.0,2.8,2025-08-04
2024,Feleipe Franks,FranFe00,CAR,27.0,TE,16.0,0.0,3.0,1.0,12.0,,1.0,12.0,12.0,0.0,0.0,16.3,0.0,,0.0,0.0,0.0,46.5,2025-08-04
2024,Myles Gaskin,GaskMy00,MIN,27.0,RB,5.0,0.0,1.0,1.0,11.0,,0.0,-2.0,-2.0,13.0,13.0,-2.0,0.0,,0.0,0.0,0.0,112.5,2025-08-04
2024,Jared Goff,GoffJa00,DET,30.0,QB,17.0,17.0,1.0,1.0,7.0,,1.0,5.0,5.0,2.0,2.0,5.0,0.0,,0.0,0.0,0.0,135.4,2025-08-04
2024,Anthony Gould,GoulAn00,IND,23.0,WR,8.0,0.0,1.0,1.0,23.0,,1.0,18.0,18.0,5.0,5.0,18.0,0.0,,0.0,0.0,0.0,118.7,2025-08-04
2024,George Holani,HolaGe00,SEA,25.0,RB,5.0,0.0,1.0,1.0,-1.0,,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,79.2,2025-08-04
2024,Sam Hubbard,HubbSa00,CIN,29.0,LDE,14.0,14.0,1.0,1.0,2.0,,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,118.7,2025-08-04
2024,JhaQuan Jackson,JackJh00,TEN,24.0,WR,12.0,0.0,3.0,1.0,8.0,,1.0,6.0,6.0,2.0,2.0,26.0,0.0,,0.0,0.0,0.0,42.4,2025-08-04
2024,Jermar Jefferson,JeffJe00,DET,24.0,RB,2.0,0.0,1.0,1.0,10.0,,1.0,0.0,0.0,10.0,10.0,0.0,0.0,,0.0,0.0,0.0,108.3,2025-08-04
2024,EJ Jenkins,JenkEJ00,PHI,26.0,TE,8.0,0.0,2.0,1.0,7.0,,1.0,4.0,4.0,3.0,3.0,4.5,0.0,,0.0,0.0,0.0,97.9,2025-08-04
2024,Brandon Johnson,JohnBr23,PIT,26.0,WR,3.0,0.0,1.0,1.0,9.0,,0.0,5.0,5.0,4.0,4.0,5.0,0.0,,0.0,0.0,0.0,104.2,2025-08-04
2024,Collin Johnson,JohnCo01,CHI,27.0,WR,9.0,0.0,2.0,1.0,6.0,,1.0,3.0,3.0,3.0,3.0,8.0,0.0,,0.0,0.0,0.0,56.2,2025-08-04
2024,Charlie Jones,JoneCh11,CIN,26.0,WR,8.0,0.0,1.0,1.0,5.0,,0.0,5.0,5.0,0.0,0.0,5.0,0.0,,0.0,0.0,0.0,87.5,2025-08-04
2024,Marcus Jones,JoneMa06,NE,26.0,CB,14.0,9.0,1.0,1.0,18.0,,1.0,-7.0,-7.0,25.0,25.0,-7.0,0.0,,0.0,0.0,0.0,118.7,2025-08-04
2024,Velus Jones,JoneVe00,CHI,27.0,WR,1.0,0.0,1.0,1.0,8.0,,0.0,-5.0,-5.0,13.0,13.0,-5.0,0.0,,0.0,0.0,0.0,100.0,2025-08-04
2024,Ramel Keyton,KeytRa00,LV,24.0,WR,8.0,0.0,3.0,1.0,7.0,,1.0,7.0,7.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,42.4,2025-08-04
2024,Jacob Kibodi,KiboJa00,CLE,26.0,RB,1.0,0.0,3.0,1.0,15.0,,1.0,4.0,4.0,11.0,11.0,3.0,0.0,,1.0,0.33299999999999996,1.0,11.1,2025-08-04
2024,JC Latham,LathJC00,TEN,21.0,LT,17.0,17.0,1.0,1.0,0.0,,0.0,-4.0,-4.0,4.0,4.0,-4.0,0.0,,0.0,0.0,0.0,79.2,2025-08-04
2024,Marcedes Lewis,LewiMa00,CHI,40.0,TE,17.0,4.0,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,7.0,0.0,,0.0,0.0,0.0,56.2,2025-08-04
2024,MarShawn Lloyd,LloyMa00,GB,23.0,RB,1.0,0.0,1.0,1.0,3.0,,0.0,-5.0,-5.0,8.0,8.0,-5.0,0.0,,0.0,0.0,0.0,79.2,2025-08-04
2024,Vederian Lowe,LoweVe00,NE,25.0,LT,14.0,13.0,1.0,1.0,4.0,,1.0,4.0,4.0,0.0,0.0,4.0,0.0,,0.0,0.0,0.0,122.9,2025-08-04
2024,Patrick Mahomes,MahoPa00,KC,29.0,QB,16.0,16.0,1.0,1.0,2.0,,0.0,-1.0,-1.0,3.0,3.0,-1.0,0.0,,0.0,0.0,0.0,79.2,2025-08-04
2024,Tay Martin,MartTa00,TEN,27.0,WR,1.0,0.0,2.0,1.0,49.0,,1.0,44.0,44.0,5.0,5.0,31.5,0.0,,0.0,0.0,0.0,135.4,2025-08-04
2024,David Martin-Robinson,MartDa01,TEN,25.0,TE,5.0,2.0,2.0,1.0,6.0,,1.0,0.0,0.0,6.0,6.0,0.0,0.0,,0.0,0.0,0.0,56.2,2025-08-04
2024,Anthony Miller,MillAn02,BAL,30.0,WR,2.0,0.0,1.0,1.0,16.0,,1.0,15.0,15.0,1.0,1.0,15.0,0.0,,0.0,0.0,0.0,118.7,2025-08-04
2024,Keaton Mitchell,MitcKe01,BAL,22.0,RB,5.0,0.0,1.0,1.0,28.0,,1.0,-5.0,-5.0,33.0,33.0,-5.0,0.0,,0.0,0.0,0.0,118.7,2025-08-04
2024,Wanya Morris,MorrWa01,KC,24.0,LT,17.0,11.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,118.7,2025-08-04
2024,Bo Nix,NixxBo00,DEN,24.0,QB,17.0,17.0,1.0,1.0,2.0,,1.0,2.0,2.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,118.7,2025-08-04
2024,Kendric Pryor,PryoKe00,CIN,26.0,WR,1.0,0.0,1.0,1.0,9.0,,0.0,9.0,9.0,0.0,0.0,9.0,0.0,,0.0,0.0,0.0,104.2,2025-08-04
2024,Anthony Richardson,RichAn03,IND,22.0,QB,11.0,11.0,1.0,1.0,-1.0,,0.0,-8.0,-8.0,7.0,7.0,-8.0,0.0,,0.0,0.0,0.0,79.2,2025-08-04
2024,Chris Rodriguez,RodrCh00,WAS,24.0,RB,9.0,0.0,1.0,1.0,12.0,,1.0,1.0,1.0,11.0,11.0,1.0,0.0,,0.0,0.0,0.0,116.7,2025-08-04
2024,John Ross,RossJo00,PHI,29.0,WR,1.0,0.0,2.0,1.0,6.0,,1.0,4.0,4.0,2.0,2.0,23.5,0.0,,0.0,0.0,0.0,56.2,2025-08-04
2024,Cody Schrader,SchrCo00,LA,25.0,RB,1.0,0.0,1.0,1.0,6.0,,0.0,0.0,0.0,6.0,6.0,0.0,0.0,,0.0,0.0,0.0,91.7,2025-08-04
2024,Trenton Scott,ScotTr01,WAS,30.0,T,17.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,118.7,2025-08-04
2024,Tyler Scott,ScotTy00,CHI,23.0,WR,11.0,0.0,1.0,1.0,5.0,,0.0,-2.0,-2.0,7.0,7.0,-2.0,0.0,,0.0,0.0,0.0,87.5,2025-08-04
2024,Tyrell Shavers,ShavTy00,BUF,25.0,WR,3.0,0.0,1.0,1.0,69.0,,1.0,-2.0,-2.0,71.0,71.0,-2.0,1.0,1.0,0.0,0.0,0.0,158.3,2025-08-04
2024,John Samuel Shenker,ShenJo00,LV,26.0,TE,8.0,0.0,1.0,1.0,7.0,,0.0,4.0,4.0,3.0,3.0,4.0,0.0,,0.0,0.0,0.0,95.8,2025-08-04
2024,Dan Skipper,SkipDa00,DET,30.0,T,17.0,5.0,1.0,1.0,9.0,,1.0,1.0,1.0,8.0,8.0,1.0,0.0,,0.0,0.0,0.0,143.7,2025-08-04
2024,Tyler Smith,SmitTy02,DAL,23.0,LG,16.0,16.0,1.0,1.0,0.0,,0.0,-6.0,-6.0,6.0,6.0,-6.0,0.0,,0.0,0.0,0.0,79.2,2025-08-04
2024,Geoff Swaim,SwaiGe00,CLE,31.0,TE,8.0,2.0,1.0,1.0,7.0,,0.0,2.0,2.0,5.0,5.0,2.0,0.0,,0.0,0.0,0.0,95.8,2025-08-04
2024,Trent Taylor,TaylTr02,SF,30.0,WR,2.0,0.0,1.0,1.0,11.0,,0.0,9.0,9.0,2.0,2.0,9.0,0.0,,0.0,0.0,0.0,112.5,2025-08-04
2024,Juanyeh Thomas,ThomJu03,DAL,24.0,S,13.0,0.0,1.0,1.0,4.0,,0.0,4.0,4.0,0.0,0.0,4.0,0.0,,0.0,0.0,0.0,83.3,2025-08-04
2024,Brycen Tremayne,TremBr00,WAS,25.0,WR,2.0,0.0,1.0,1.0,-2.0,,0.0,-2.0,-2.0,0.0,0.0,-2.0,0.0,,0.0,0.0,0.0,79.2,2025-08-04
2024,Ben VanSumeren,VanSBe00,PHI,24.0,LB,11.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,79.2,2025-08-04
2024,Devontez Walker,WalkDe01,BAL,23.0,WR,9.0,0.0,3.0,1.0,21.0,,1.0,21.0,21.0,0.0,0.0,28.0,0.0,,0.0,0.0,0.0,98.6,2025-08-04
2024,Casey Washington,WashCa01,ATL,23.0,WR,8.0,0.0,2.0,1.0,14.0,,1.0,3.0,3.0,11.0,11.0,18.0,0.0,,0.0,0.0,0.0,72.9,2025-08-04
2024,Blake Watson,WatsBl00,DEN,25.0,RB,2.0,0.0,2.0,1.0,13.0,,0.0,-5.0,-5.0,18.0,18.0,-2.0,0.0,,1.0,0.5,0.0,70.8,2025-08-04
2024,Jared Wiley,WileJa00,KC,24.0,TE,7.0,2.0,1.0,1.0,7.0,,0.0,4.0,4.0,3.0,3.0,4.0,0.0,,0.0,0.0,0.0,95.8,2025-08-04
2024,Shane Zylstra,ZylsSh00,DET,28.0,TE,12.0,1.0,1.0,1.0,22.0,,1.0,9.0,9.0,13.0,13.0,9.0,0.0,,0.0,0.0,0.0,118.7,2025-08-04
2024,Rasheen Ali,AlixRa00,BAL,23.0,RB,6.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,,-2.5,0.0,,1.0,0.5,0.0,39.6,2025-08-04
2024,Josh Allen,AlleJo02,BUF,28.0,QB,17.0,17.0,0.0,0.0,7.0,,0.0,0.0,,7.0,,,0.0,,0.0,,0.0,,2025-08-04
2024,Brenden Bates,BateBr00,CLE,25.0,TE,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,-2.0,0.0,,0.0,0.0,0.0,39.6,2025-08-04
2024,Andrew Beck,BeckAn01,2TM,28.0,FB,4.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,,10.5,0.0,,0.0,0.0,0.0,39.6,2025-08-04
2024,Andrew Beck,BeckAn01,GB,28.0,FB,3.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,-6.0,0.0,,0.0,0.0,0.0,39.6,2025-08-04
2024,Andrew Beck,BeckAn01,HOU,28.0,FB,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,27.0,0.0,,0.0,0.0,0.0,39.6,2025-08-04
2024,Braxton Berrios,BerrBr00,MIA,29.0,WR,6.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,,6.5,0.0,,0.0,0.0,0.0,39.6,2025-08-04
2024,Jake Brendel,BrenJa01,SF,32.0,C,17.0,17.0,0.0,0.0,2.0,,0.0,0.0,,2.0,,,0.0,,0.0,,0.0,,2025-08-04
2024,Irvin Charles,CharIr00,NYJ,27.0,WR,13.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,3.0,0.0,,0.0,0.0,0.0,39.6,2025-08-04
2024,Baylor Cupp,CuppBa00,KC,24.0,TE,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,1.0,1.0,0.0,39.6,2025-08-04
2024,Taylor Decker,DeckTa00,DET,31.0,LT,14.0,14.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,2.0,0.0,,0.0,0.0,0.0,39.6,2025-08-04
2024,Erik Ezukanma,EzukEr00,MIA,24.0,WR,2.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,,29.5,0.0,,0.0,0.0,0.0,39.6,2025-08-04
2024,Sam Franklin,FranSa00,CAR,28.0,S,10.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,11.0,0.0,,0.0,0.0,0.0,39.6,2025-08-04
2024,Zach Frazier,FrazZa00,PIT,23.0,C,15.0,15.0,0.0,0.0,-2.0,,0.0,0.0,,-2.0,,,0.0,,0.0,,0.0,,2025-08-04
2024,CJ Goodwin,GoodC.00,DAL,34.0,CB,17.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,7.0,0.0,,0.0,0.0,0.0,39.6,2025-08-04
2024,Terrell Jennings,JennTe00,NE,23.0,RB,3.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,29.0,0.0,,0.0,0.0,0.0,39.6,2025-08-04
2024,Kameron Johnson,JohnKa01,TB,22.0,WR,5.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,3.0,0.0,,1.0,1.0,0.0,39.6,2025-08-04
2024,Tom Kennedy,KennTo01,DET,28.0,WR,4.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,11.0,0.0,,0.0,0.0,0.0,39.6,2025-08-04
2024,Trevor Lawrence,LawrTr00,JAX,25.0,QB,10.0,10.0,0.0,0.0,-5.0,,0.0,0.0,,-5.0,,,0.0,,0.0,,0.0,,2025-08-04
2024,Jordan Matthews,MattJo00,CAR,32.0,TE,4.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,16.0,0.0,,0.0,0.0,0.0,39.6,2025-08-04
2024,Skyy Moore,MoorSk01,KC,24.0,WR,6.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,,6.0,0.0,,2.0,0.667,0.0,39.6,2025-08-04
2024,James Pierre,PierJa01,PIT,28.0,CB,15.0,2.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,14.0,0.0,,1.0,1.0,0.0,39.6,2025-08-04
